         346243831 function calls (346237329 primitive calls) in 381.752 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\reader\excel.py:100(_find_workbook_part)
        5    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\reshape\concat.py:542(_get_comb_axis)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\pivot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\_chart.py:39(ChartBase)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\title.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\core.py:3(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\header_footer.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\series.py:67(Series)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\connector.py:3(<module>)
        1    0.000    0.000    0.211    0.211 C:\Users\Admin\anaconda3\envs\Numan\lib\mimetypes.py:345(init)
        4    0.000    0.000    2.688    0.672 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\excel\_openpyxl.py:459(__init__)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:6187(<listcomp>)
        1    0.000    0.000    0.108    0.108 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\utils\__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\layout.py:18(ManualLayout)
       80    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:147(_maybe_coerce_values)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\relation.py:19(DrawingHF)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\borders.py:105(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\chartsheet.py:30(Chartsheet)
       52    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\common.py:174(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:325(ParagraphProperties)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\concat.py:501(_is_uniform_reindex)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\colors.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\colors.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\defined_name.py:65(DefinedName)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\zipfile.py:1397(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\table.py:81(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\borders.py:3(<module>)
        3    0.000    0.000   11.380    3.793 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:250(_save)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\numbers.py:171(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:717(SharedItems)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\distutils\version.py:51(__lt__)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\excel\_openpyxl.py:477(_workbook_class)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:113(_type_check)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:3476(_clean_index_names)
        1    0.000    0.000    0.697    0.697 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\__init__.py:4(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\properties.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:511(DataField)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:1169(_validate_skipfooter_arg)
        8    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\_config\config.py:104(_get_option)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\compdoc.py:11(<module>)
        5    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\dtypes\concat.py:363(<listcomp>)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:4(<module>)
       23    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\api.py:221(<genexpr>)
        3    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:132(_initialize_columns)
        1    0.000    0.000    0.003    0.003 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\compat\__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\record.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\colors.py:67(Color)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\radar_chart.py:3(<module>)
        1    0.000    0.000    0.011    0.011 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_write_only.py:4(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\posixpath.py:154(dirname)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\cell_range.py:17(CellRange)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\properties.py:16(WorkbookProperties)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\fonts.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\line.py:83(LineProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:625(RichTextProperties)
        4    0.000    0.000    0.004    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\worksheet.py:96(__init__)
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_read_only.py:184(max_column)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\colors.py:233(SchemeColor)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\axis.py:76(_BaseAxis)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\nested.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\comments\comment_sheet.py:27(Properties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\bubble_chart.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\views.py:72(CustomWorkbookView)
       26    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\numeric.py:78(_validate_dtype)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\workbook.py:137(data_only)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\relationship.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\label.py:21(_DataLabelBase)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\reshape\concat.py:585(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\descriptors.py:5(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\formatting\formatting.py:3(<module>)
       52    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\colors.py:97(value)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\codecs.py:1070(<dictcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\api.py:91(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:321(__init__)
        1    0.000    0.000    0.031    0.031 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\_3d.py:3(<module>)
       14    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\concat.py:70(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\error_bar.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\picture.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\stylesheet.py:37(Stylesheet)
        2    0.000    0.000    0.004    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\shape_base.py:223(vstack)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\formatting\rule.py:135(Rule)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\legend.py:3(<module>)
        4    0.000    0.000    2.686    0.672 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\reader\excel.py:288(load_workbook)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\chartspace.py:136(ChartSpace)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:3070(_clear_buffer)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\cell_style.py:3(<module>)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\sre_compile.py:432(_generate_overlap_table)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\api.py:232(_sanitize_and_check)
        7    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:104(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\timemachine.py:10(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\header_footer.py:53(_HeaderFooterPart)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\text.py:5(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\_writer.py:3(<module>)
        6    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:189(_has_aliases)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:255(_save_header)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_write_only.py:16(WriteOnlyWorksheet)
        5    0.000    0.000    0.003    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\reshape\concat.py:538(<listcomp>)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\parsers.py:2770(_handle_usecols)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:189(append)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\cell_style.py:68(CellStyle)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\data_source.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\scatter_chart.py:3(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\properties.py:140(__init__)
       23    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:227(is_single_block)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\differential.py:3(<module>)
      2/1    0.000    0.000    0.007    0.007 <frozen importlib._bootstrap_external>:1040(create_module)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\label.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\book.py:270(Book)
        4    0.000    0.000    0.001    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\manifest.py:97(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\chartspace.py:42(ChartContainer)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\compat\numpy\function.py:45(__call__)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:587(_initialize_justify)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\table.py:109(TableColumn)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\text.py:65(InlineFont)
       21    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
      3/2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:340(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\views.py:54(SheetView)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\comments\comment_sheet.py:84(CommentRecord)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\fill.py:40(PatternFillProperties)
        5    0.000    0.000    0.002    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\api.py:65(get_objs_combined_axis)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\drawing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\cache.py:518(CacheHierarchy)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\reader\workbook.py:93(assign_names)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:608(__init__)
       20    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\numerictypes.py:575(_can_coerce_all)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\error_bar.py:23(ErrorBars)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:628(FieldItem)
       30    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\multiarray.py:143(concatenate)
       11    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:198(is_fsspec_url)
        1    0.000    0.000    0.007    0.007 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\text.py:2(<module>)
        1    0.000    0.000    0.005    0.005 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\series_factory.py:3(<module>)
       18    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\missing.py:64(clean_fill_method)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\shapes.py:23(GraphicalProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\reference.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\filters.py:22(SortCondition)
       47    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\typing.py:898(cast)
        4    0.000    0.000    0.002    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\workbook.py:340(add_named_style)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\axis.py:192(NumericAxis)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:929(_sanity_check)
       12    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\blocks.py:308(__len__)
       42    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_read_only.py:174(max_row)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\drawing\text.py:532(Paragraph)
       29    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\stylesheet.py:106(_merge_named_styles)
       32    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\descriptors\namespace.py:4(namespaced)
        1    0.000    0.000    0.004    0.004 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_read_only.py:4(<module>)
       26    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\format.py:593(_initialize_columns)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\cell.py:89(Cell)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\dimensions.py:26(Dimension)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\bubble_chart.py:25(BubbleChart)
        3    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\formats\csvs.py:118(_get_index_label_flat)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\stylesheet.py:149(custom_formats)
        2    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\numpy\core\fromnumeric.py:52(_wrapfunc)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\read_only.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\updown_bars.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\protection.py:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\scenario.py:85(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\views.py:20(BookView)
        8    0.000    0.000    0.003    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:106(bind)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\reference.py:27(Reference)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:220(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\fields.py:58(Missing)
        8    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\named_styles.py:99(_set_index)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\pie_chart.py:128(ProjectedPieChart)
        5    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:510(_shallow_copy)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:100(PivotFilter)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\custom.py:3(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\protection.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\fields.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\scenario.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:315(Reference)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\plotarea.py:41(DataTable)
       11    0.000    0.000    0.000    0.000 <string>:1(__new__)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\internals\managers.py:1634(is_consolidated)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\_read_only.py:18(ReadOnlyWorksheet)
       21    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\excel\_util.py:126(maybe_convert_usecols)
        1    0.000    0.000    0.001    0.001 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\et_xmlfile\xmlfile.py:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\worksheet\datavalidation.py:169(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chartsheet\custom.py:20(CustomChartsheetView)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\trendline.py:53(Trendline)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\protection.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\pivot\table.py:385(PivotArea)
        1    0.000    0.000    0.103    0.103 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\cell\__init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\xlrd\xldate.py:20(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\chart\bar_chart.py:101(BarChart3D)
       11    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\io\common.py:403(get_compression_method)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\workbook\external_reference.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\styles\fills.py:68(PatternFill)
       10    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\pandas\core\indexes\base.py:6189(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Admin\anaconda3\envs\Numan\lib\site-packages\openpyxl\packaging\extended.py:4(<module>)
